centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.25,898,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,1076,548.1056771550213,4360.655658310929,1540.855234572447,464940.6263085131
0.25,941,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,32,1879.7468070395857,9565.625323773787,1357.6367973259544,359251.8581522447
0.25,191,767.8976742443973,4013.312968051102,1508.6088822074294,457629.98654102586
0.25,558,794.3403323050751,4153.9908295403375,1643.6035808112467,434131.8717903747
0.25,385,997.234363903025,3556.446545277776,1559.4193839967365,431816.20962756977
0.25,963,1112.52717147652,4827.655817492552,1684.3525919196259,521008.6776547976
0.25,56,743.5762352634271,4278.270949131146,1382.7041920781646,429603.111444741
0.25,448,997.3853366601289,3558.950008504077,1558.693583333587,430909.39657775953
0.25,307,888.9447334504671,4433.167816914959,1721.3799556807812,507656.2088826982
0.25,429,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,110,1203.190952911969,5372.861493876009,1951.990551993344,456686.017812761
0.25,530,1100.5185145495125,3900.381160336491,1757.1940251590677,478684.6280604084
0.25,523,997.234363903025,3556.446545277776,1559.4193839967365,431816.20962756977
0.25,165,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,625,782.1078921555824,6105.648516487909,1485.5978453992175,430933.62787024805
0.25,991,715.4820788805212,4044.7557867214136,1377.2013767563833,433386.7248700495
0.25,896,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,387,1097.5598402957671,4009.407537870085,1760.3685499486487,467650.2714944938
0.25,453,997.3853366601289,3558.950008504077,1558.693583333587,430909.39657775953
0.25,672,878.2034307906445,4992.711230465956,1728.2486874534368,511984.82791475696
0.25,215,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,919,1112.52717147652,4827.655817492552,1684.3525919196259,521008.6776547976
0.25,598,773.5885196111701,5187.374723682167,1852.606368756558,504198.2342476188
0.25,37,1172.3242095954931,4329.613950365868,1459.8738514328545,458396.2316713747
0.25,668,879.8566389795297,5124.827125470084,1727.7395935230734,499135.44864792237
0.25,851,633.9322001164687,4633.220799580177,1531.843575212971,463319.1821314194
0.25,478,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,255,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,505,999.6418402633467,3526.2890358250443,1554.125520509001,431798.5336028405
0.25,404,996.9489329563028,3559.997779285304,1559.6650991660892,431454.052271079
0.25,691,752.5887971019758,5095.517388827178,1829.6241049258956,511670.03043646144
0.25,736,942.4236453694745,7695.631954815584,1604.9949342109817,446082.8747557134
0.25,94,510.30229530238637,4300.634787166048,1476.2652434909942,436545.31428758916
0.25,321,888.621147781549,4451.66203059969,1721.6035535295518,503492.34566098754
0.25,854,877.960006833619,6073.19668912381,1733.277822324792,479320.6143868901
0.25,988,769.5852533150618,4089.20110099854,1275.3832108992938,420656.8204098593
0.25,609,814.0504180233245,6437.206238966887,1489.8688742431211,429887.183728496
0.25,350,326.58352604206885,5184.964921845852,1698.3548533366757,512408.0222835225
0.25,379,999.6418402633467,3526.2890358250443,1554.125520509001,431798.5336028405
0.25,116,1085.148189166532,5021.407162902709,1817.3132789943265,488306.8878644544
0.25,1074,639.6532638537675,4993.7315911424275,1756.98717020629,521709.64511104743
0.25,484,1102.9289617301101,3848.778549570993,1753.0800099846053,481685.2642531348
0.25,118,1090.8051911421571,4898.194364205213,1814.5552427659827,496603.3853507374
0.25,246,888.9447334504671,4433.167816914959,1721.3799556807812,507656.2088826982
0.25,395,1098.8270630421207,4023.40130252463,1760.45355653879,465299.95595574286
0.25,819,845.4793217018531,4836.576381033239,1765.9118878475992,509848.25175949384
0.25,251,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,131,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,734,762.3445705494493,4876.938136231524,1429.8832425532162,407078.23882157775
0.25,676,879.8566389795297,5124.827125470084,1727.7395935230734,499135.44864792237
0.25,957,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,746,1823.5626931843863,8543.62660035788,1565.3427560966452,464031.3013428626
0.25,213,890.050201910961,4406.133955355647,1719.9841973607536,512232.8661597712
0.25,617,700.4511313030985,5003.02493645971,1785.1882389964253,522259.780476651
0.25,414,996.9489329563028,3559.997779285304,1559.6650991660892,431454.052271079
0.25,312,888.621147781549,4451.66203059969,1721.6035535295518,503492.34566098754
0.25,58,834.0493805247138,7043.384678015315,1590.525051484914,433560.3704602976
0.25,682,757.013815142031,5244.941073199822,1832.8352652314297,497242.0924038576
0.25,699,796.617313835239,4637.853877398614,1382.936172159351,410484.2998628575
0.25,597,561.6184908615387,4263.656209493388,1529.998305370079,469139.58718532755
0.25,167,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,926,1112.52717147652,4827.655817492552,1684.3525919196259,521008.6776547976
0.25,686,640.9351680932616,4568.040718928566,1614.2183643128253,457284.5904196668
0.25,811,843.0083224008349,4827.528129666828,1764.364926146106,512364.93666906864
0.25,315,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,555,831.0309742706655,4179.874600001904,1640.5407091069617,427386.94037692837
0.25,482,997.3853366601289,3558.950008504077,1558.693583333587,430909.39657775953
0.25,235,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,238,893.3886655099202,4480.394196242639,1720.6573380192394,493477.09462760313
0.25,282,888.621147781549,4451.66203059969,1721.6035535295518,503492.34566098754
0.25,621,827.8816553484768,5220.565305984858,1909.119733100265,501606.28340419277
0.25,928,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,380,1097.5598402957671,4009.407537870085,1760.3685499486487,467650.2714944938
0.25,655,5950.671910517915,8677.797058540636,1227.114902397211,372085.2587890352
0.25,566,919.3279153548875,6087.9282361158885,1809.7912453845329,436216.45534700924
0.25,489,997.234363903025,3556.446545277776,1559.4193839967365,431816.20962756977
0.25,906,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,12,1348.1976972288426,3665.8646007308084,1316.510473823061,443599.3665676182
0.25,908,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,1009,1112.135582545317,3981.819481158619,1072.0089741953834,418124.0930171008
0.25,338,337.6143503977336,5234.526590558277,1708.2213799726296,506719.5460425966
0.25,1034,694.4458123300954,4236.385569766303,1585.6176843761841,471735.25817583274
0.25,910,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,713,771.8852645331016,4812.853554359208,1419.2117878579736,407584.80685518996
0.25,494,1097.5753759017991,3969.921403314619,1760.334463612966,472878.45553462504
0.25,975,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,216,890.050201910961,4406.133955355647,1719.9841973607536,512232.8661597712
0.25,1005,739.6587480150322,4057.43451750493,1334.4643461744906,427485.97936757654
0.25,11,1479.07809918748,4298.9432343131175,1495.5194566547966,500618.6989765474
0.25,452,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,212,769.5405949606846,3980.9172468175093,1503.063023681112,462951.2787479577
0.25,46,1175.4428047748002,4308.167837579147,1456.5959800941032,464147.47792632383
0.25,571,739.1045508808738,4912.033113385693,1610.197371629983,401023.3020941858
0.25,649,6700.589721727299,11680.616818762726,1275.7664050865787,370628.2537179526
0.25,512,1100.5185145495125,3900.381160336491,1757.1940251590677,478684.6280604084
0.25,393,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,513,1098.7141442039624,3940.0404762557746,1759.4132605203472,475726.17301059834
0.25,956,964.8378574461335,4190.490123523842,1489.750606373695,471793.4924194823
0.25,363,1097.1672964114368,3992.292792817178,1760.4889275775895,470179.8140072841
0.25,1028,828.1102551816186,4837.531246664746,1767.765548645853,510575.8552684749
0.25,148,771.7997169773333,4002.8229922886917,1502.2897173525093,454864.33244481904
0.25,495,1001.6102685629105,3495.2815074575915,1548.3982225192474,431290.53157874977
0.25,1019,1371.6114752717717,4717.833540246529,1053.7104783392072,438839.0678724118
0.25,776,712.4678330743286,4238.699876517771,1551.5760783289684,451817.6043760636
0.25,809,857.0559283543666,4048.603849055622,1686.819422070051,620310.8065793108
0.25,439,996.9489329563028,3559.997779285304,1559.6650991660892,431454.052271079
0.25,486,1097.5753759017991,3969.921403314619,1760.334463612966,472878.45553462504
0.25,765,730.7379375240096,4246.165797392052,1534.3933535479202,441574.66894307965
0.25,62,778.5490724480094,4312.087056169992,1311.635412132544,421748.00687623763
0.25,704,793.037477159053,4672.1160123111695,1389.978029367971,409577.14594684006
0.25,145,767.3008459256191,4015.685811604921,1509.898977795101,459034.9321827239
0.25,688,755.2127497553605,4976.1179222264345,1828.0362035426742,521408.53369643807
0.25,537,1097.1672964114368,3992.292792817178,1760.4889275775895,470179.8140072841
0.25,386,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,666,878.2034307906445,4992.711230465956,1728.2486874534368,511984.82791475696
0.25,91,607.6386755653739,5027.568228794994,1677.998332972019,478828.5803934577
0.25,966,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,33,1011.1823599738516,3943.722919903171,1324.7105874784556,394277.07671703206
0.25,1008,1276.848127057518,4186.147296870234,955.2559572598111,395439.4686093706
0.25,189,888.621147781549,4451.66203059969,1721.6035535295518,503492.34566098754
0.25,1032,892.4456226900312,4940.186540938453,1826.31399785794,497230.28434987087
0.25,82,763.3093723518426,4296.543101310221,1343.4111582581804,425087.9349989147
0.25,594,814.0504180233245,6437.206238966887,1489.8688742431211,429887.183728496
0.25,193,767.3008459256191,4015.685811604921,1509.898977795101,459034.9321827239
0.25,843,636.5733078638098,4756.097163763441,1527.9596605101938,457003.02106149064
0.25,160,890.733912786941,4472.901432182944,1720.7119025710117,496408.7905974026
0.25,464,1097.5753759017991,3969.921403314619,1760.334463612966,472878.45553462504
0.25,602,1322.3100011230244,11813.355349831096,1651.363297646285,484061.31862765556
0.25,293,888.9447334504671,4433.167816914959,1721.3799556807812,507656.2088826982
0.25,818,862.9131065812445,3837.492977044594,1645.5734375286934,626751.4852029206
0.25,276,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,163,890.050201910961,4406.133955355647,1719.9841973607536,512232.8661597712
0.25,759,883.1529415641359,3240.7184776665536,1479.3197817814494,623385.0225778109
0.25,857,722.6766788703181,5675.861655974367,1440.1248204798555,424103.7081379004
0.25,340,369.70360119741804,5296.7907878769765,1744.016540878691,501816.14825907606
0.25,679,752.5887971019758,5095.517388827178,1829.6241049258956,511670.03043646144
0.25,552,895.2252123924552,4336.921228803017,1635.3790049632776,408458.0505402138
0.25,1007,769.5852533150618,4089.20110099854,1275.3832108992938,420656.8204098593
0.25,794,743.3815176820533,2957.7797742768253,1286.1799015710967,437682.9656838121
0.25,508,1097.1672964114368,3992.292792817178,1760.4889275775895,470179.8140072841
0.25,5,1492.5612989674942,4667.876516340643,1495.3492983817468,469251.1525806809
0.25,451,996.9489329563028,3559.997779285304,1559.6650991660892,431454.052271079
0.25,1068,536.1547227479979,4342.65815659396,1552.8787485632286,470003.6036508125
0.25,211,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,580,700.4511313030985,5003.02493645971,1785.1882389964253,522259.780476651
0.25,0,1449.9627407364815,4621.290770593859,1516.8265376436602,475213.7874614224
0.25,438,997.3853366601289,3558.950008504077,1558.693583333587,430909.39657775953
0.25,127,769.357596886925,4008.188507175464,1505.9957677288348,456231.94050995936
0.25,837,881.2055023880336,3284.8482418760736,1494.6867721031508,625032.815003485
0.25,102,519.8341748131588,4316.069470132094,1459.830167274629,433455.695849261
0.25,329,275.33582100438804,4454.812561208514,1498.6998882120947,466075.9301820164
0.25,543,997.234363903025,3556.446545277776,1559.4193839967365,431816.20962756977
0.25,1067,536.1547227479979,4342.65815659396,1552.8787485632286,470003.6036508125
0.25,270,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,772,876.7141071577665,4898.80854814946,1795.0583038564605,495734.7229610046
0.25,360,999.6418402633467,3526.2890358250443,1554.125520509001,431798.5336028405
0.25,974,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,791,842.6714178897133,4826.17711748273,1764.1714027685775,512758.999639463
0.25,1025,1255.8274888037508,5437.304934460473,1632.7666919831909,447268.5595234212
0.25,1001,726.3535879697331,4048.2849160935316,1358.3408167320304,430546.8906631504
0.25,301,767.4506035709749,4012.7598747870725,1509.608825250974,460417.49115925503
0.25,902,964.8378574461335,4190.490123523842,1489.750606373695,471793.4924194823
0.25,945,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,879,1351.6111089926844,4347.78854894873,1431.5308097218758,406621.62216637365
0.25,835,850.3714875875235,4851.322084652968,1769.4638368787041,506110.53892321
0.25,328,278.5145337896148,4469.4179405236,1486.5563255163179,462894.55521891674
0.25,951,964.8378574461335,4190.490123523842,1489.750606373695,471793.4924194823
0.25,369,997.234363903025,3556.446545277776,1559.4193839967365,431816.20962756977
0.25,889,1113.5100852596686,4778.09095363211,1684.0977234814673,526390.361371818
0.25,949,964.1416861822302,4208.776477888998,1490.0594081101904,469806.7787172906
0.25,542,998.1583804264428,3545.96872447881,1557.678204152898,431950.08174372977
0.25,731,780.3930131632393,4758.397130283706,1408.669588969324,408152.6295787137
0.25,885,964.8378574461335,4190.490123523842,1489.750606373695,471793.4924194823
0.25,763,821.7601798504411,4371.012253184648,1448.3195150675556,417380.92112072976
0.25,1072,648.40563126531,5035.30703034548,1764.2338715422948,515697.4166457148
0.25,70,730.6099284773202,4269.170057076631,1409.509993458975,433617.7532184215
0.25,569,739.1045508808738,4912.033113385693,1610.197371629983,401023.3020941858
0.25,86,648.6014043970815,5101.970551175439,1703.8363398729202,468500.38586231123
0.25,514,1098.7141442039624,3940.0404762557746,1759.4132605203472,475726.17301059834
0.25,237,767.8976742443973,4013.312968051102,1508.6088822074294,457629.98654102586
0.25,154,775.3261637441865,3999.452424493952,1497.689187298896,453543.9708238955
0.25,596,4272.600324335734,23384.94186594193,1548.1424932809014,455740.4655580458
0.25,784,774.2786707537281,4286.292093593978,1498.1273974066528,430657.8684675129
0.25,773,719.6783791306184,3997.4127341362487,1519.8280982887486,472382.4853023371
0.25,684,634.1596959584685,4489.716311957909,1618.052951229241,465965.60251401167
0.25,273,768.233541613291,4001.9945675853787,1507.4439332443703,461739.73926756973
0.25,799,726.9894364773417,4243.363159797878,1537.41210719884,442796.54741320177
0.25,812,825.9178913682498,4469.671678478788,1435.3016933971892,409247.8306248777
0.25,447,997.3853366601289,3558.950008504077,1558.693583333587,430909.39657775953
